8736,9802,27720
8755,13596,74160
8756,23283,47760
8775,10608,33660
8775,22880,33660
8775,33660,285120
8789,10560,17748
8789,47940,74448
8800,12705,43560
8800,23400,48000
8820,30240,43659
8840,13728,74880
8840,74880,287232
8844,23517,48240
8880,9324,10175
8888,23634,48480
8892,18480,115425
8892,27456,28215
8910,87984,146880
8925,13860,75600
8932,23751,48720
8960,12936,44352
8960,30720,44352
8970,34408,291456
8976,23868,48960
8976,48960,76032
8976,98532,107525
9009,18480,49140
9010,13992,76320
9020,23985,49200
9064,24102,49440
9072,9900,10395
9072,9900,108675
9095,14124,77040
9100,31200,45045
9108,22385,34320
9108,24219,49680
9120,9576,10450
9120,13167,45144
9152,9405,29040
9152,24336,49920
9163,49980,77616
9165,35156,297792
9180,14256,77760
9180,72611,206448
9196,24453,50160
9198,36736,47520
9198,47520,289664
9240,24570,50400
9240,31680,45738
9240,50400,53504
9265,14388,78480
9280,13398,45936
9284,24687,50640
9328,24804,50880
9350,14520,79200
9350,51000,79200
9350,174720,257040
9360,9828,10725
9360,13770,35904
9360,29700,35904
9360,35904,304128
9372,24921,51120
9380,32160,46431
9405,23600,53196
9405,92872,155040
9416,25038,51360
9435,14652,79920
9438,19360,51480
9440,13629,46728
9450,10032,54720
9460,25155,51600
9504,25272,51840
9504,31372,61845
9504,104328,113850
9504,128128,313560
9520,14784,80640
9520,32640,47124
9537,52020,80784
9548,25389,52080
9555,36652,310464
9592,25506,52320
9600,10080,11000
9600,13860,47520
9605,14916,81360
9636,25623,52560
9660,33120,47817
9680,25740,52800
9690,15048,82080
9720,16929,131040
9724,25857,53040
9724,53040,82368
9750,37400,316800
9760,14091,48312
9768,25974,53280
9775,15180,82800
9800,33600,48510
9800,34314,47520
9812,26091,53520
9840,10332,11275
9856,21450,61560
9856,26208,53760
9856,61560,200583
9860,15312,83520
9867,20240,53820
9900,26325,54000
9900,97760,163200
9911,54060,83952
9920,14322,49104
9936,24420,37440
9940,34080,49203
9944,26442,54240
9945,15444,84240
9945,38148,323136
9945,84240,323136
9984,10260,31680
9988,26559,54480
10030,15576,84960
10032,26676,54720
10032,110124,120175
10076,26793,54960
10080,10584,11550
10080,11000,11550
10080,11000,120750
10080,14553,49896
10080,34560,49896
10098,55080,85536
10115,15708,85680
10120,26910,55200
10140,32175,38896
10140,38896,329472
10164,27027,55440
10200,15840,86400
10208,27144,55680
10220,35040,50589
10240,14784,50688
10252,27261,55920
10285,15972,87120
10285,56100,87120
10285,192192,282744
10296,11753,16800
10296,21120,56160
10296,27378,56160
10320,10836,11825
10335,39644,335808
10340,27495,56400
10360,35520,51282
10370,16104,87840
10384,27612,56640
10395,56700,60192
10395,63364,327360
10395,95004,220400
10395,102648,171360
10395,220400,327360
10400,15015,51480
10428,27729,56880
10455,16236,88560
10472,27846,57120
10472,57120,88704
10500,36000,51975
10516,27963,57360
10530,27456,40392
10530,40392,342144
10540,16368,89280
10560,11088,12100
10560,15246,52272
10560,28080,57600
10560,115920,126500
10604,28197,57840
10625,16500,90000
10640,36480,52668
10640,126126,707520
10648,28314,58080
10659,58140,90288
10692,28431,58320
10692,144144,352755
10710,16632,90720
10720,15477,53064
10725,22000,58500
10725,41140,348480
10736,28548,58560
10736,327360,900450
10764,26455,40560
10780,28665,58800
10780,36960,53361
10795,16764,91440
10800,11340,12375
10800,18810,145600
10815,79200,185500
10816,11115,34320
10824,28782,59040
10846,59160,91872
10868,28899,59280
10880,15708,53856
10880,16896,92160
10890,107536,179520
10912,29016,59520
10920,16065,41888
10920,34650,41888
10920,37440,54054
10920,41888,354816
10956,29133,59760
10965,17028,92880
10982,83160,93024
11000,29250,60000
11025,11704,63840
11033,60180,93456
11040,11592,12650
11040,15939,54648
11044,29367,60240
11050,17160,93600
11050,93600,359040
11060,37920,54747
11088,12100,12705
11088,12100,132825
11088,27135,365820
11088,29484,60480
11088,121716,132825
11115,42636,361152
11132,29601,60720
11135,17292,94320
11154,22880,60840
11176,29718,60960
11200,16170,55440
11200,38400,55440
11220,17424,95040
11220,29835,61200
11220,61200,95040
11220,209664,308448
11264,29952,61440
11280,11844,12925
11286,28320,42952
11286,87360,152152
11305,17556,95760
11308,30069,61680
11310,43384,367488
11340,38880,56133
11352,30186,61920
11360,16401,56232
11385,112424,187680
11390,17688,96480
11396,30303,62160
11407,62220,96624
11440,16830,314496
11440,30420,62400
11475,17820,97200
11480,39360,56826
11484,30537,62640
11505,44132,373824
11520,12096,13200
11520,16632,57024
11528,30654,62880
11550,63000,66880
11560,17952,97920
11572,30771,63120
11583,23760,63180
11592,28490,43680
11594,63240,98208
11616,30888,63360
11616,127512,139150
11620,39840,57519
11645,18084,98640
11648,11970,36960
11660,31005,63600
11680,16863,57816
11700,14144,44880
11700,37125,44880
11700,44880,380160
11704,31122,63840
11730,18216,99360
11748,31239,64080
11760,12348,13475
11760,40320,58212
11781,64260,99792
11792,31356,64320
11815,18348,100080
11836,31473,64560
11840,17094,58608
11856,24640,153900
11856,36608,37620
11880,20691,160160
11880,31590,64800
11880,117312,195840
11880,160160,391950
11895,45628,386496
11900,18480,100800
11900,40800,58905
11924,31707,65040
11968,31824,65280
11968,65280,101376
11985,18612,101520
12000,12600,13750
12000,17325,59400
12012,24640,65520
12012,31941,65520
12040,41280,59598
12056,32058,65760
12070,18744,102240
12090,46376,392832
12096,13200,13860
12096,13200,144900
12100,32175,66000
12144,32292,66240
12144,33858,37120
12144,133308,145475
12155,18876,102960
12155,66300,102960
12155,102960,394944
12155,227136,334152
12160,17556,60192
12180,41760,60291
12188,32409,66480
12232,32526,66720
12240,12852,14025
12240,19008,103680
12276,32643,66960
12285,32032,47124
12285,47124,399168
12320,17787,60984
12320,32760,67200
12320,42240,60984
12325,19140,104400
12342,67320,104544
12364,32877,67440
12375,122200,204000
12408,32994,67680
12410,19272,105120
12420,30525,46800
12441,25520,67860
12452,33111,67920
12460,42720,61677
12474,264480,392832
12480,12825,39600
12480,13104,14300
12480,18018,61776
12480,18360,47872
12480,39600,47872
12480,47872,405504
12495,19404,105840
12496,33228,68160
12529,68340,106128
12540,33345,68400
12580,19536,106560
12584,33462,68640
12600,13376,72960
12600,43200,62370
12628,33579,68880
12640,18249,62568
12665,19668,107280
12672,33696,69120
12672,139104,151800
12675,48620,411840
12705,69300,73568
12716,33813,69360
12716,69360,107712
12720,13356,14575
12740,43680,63063
12750,19800,108000
12760,33930,69600
12800,18480,63360
12804,34047,69840
12835,19932,108720
12848,34164,70080
12870,26400,70200
12870,48160,49368
12870,49368,418176
12870,127088,212160
12880,44160,63756
12892,34281,70320
12903,70380,109296
12915,36720,290444
12920,20064,109440
12936,34398,70560
12960,13608,14850
12960,18711,64152
12960,22572,174720
12978,95040,222600
12980,34515,70800
13005,20196,110160
13020,44640,64449
13024,34632,71040
13065,50116,424512
13068,34749,71280
13068,176176,431145
13090,20328,110880
13090,71400,110880
13090,244608,359856
13104,14300,15015
13104,14300,156975
13104,14703,41580
13112,34866,71520
13120,18942,64944
13156,34983,71760
13160,45120,65142
13175,20460,111600
13200,13860,15125
13200,35100,72000
13200,144900,158125
13244,35217,72240
13248,32560,49920
13260,20592,112320
13260,42075,50864
13260,50864,430848
13260,112320,430848
13277,72420,112464
13280,19173,65736
13288,35334,72480
13299,27280,72540
13300,45600,65835
13312,13680,42240
13332,35451,72720
13345,20724,113040
13365,131976,220320
13376,35568,72960
13420,35685,73200
13430,20856,113760
13440,14112,15400
13440,19404,66528
13440,46080,66528
13455,51612,437184
13464,35802,73440
13464,73440,114048
13508,35919,73680
13515,20988,114480
13552,36036,73920
13580,46560,67221
13596,36153,74160
13600,19635,67320
13600,21120,115200
13640,36270,74400
13650,52360,443520
13651,74460,115632
13680,14364,15675
13684,36387,74640
13685,21252,115920
13720,47040,67914
13728,28160,74880
13728,36504,74880
13728,150696,164450
13760,19866,68112
13770,21384,116640
13772,36621,75120
13797,55104,71280
13797,71280,434496
13816,36738,75360
13838,75480,117216
13845,53108,449856
13855,21516,117360
13860,36855,75600
13860,47520,68607
13860,75600,80256
13860,136864,228480
13904,36972,75840
13920,14616,15950
13920,20097,68904
13940,21648,118080
13948,37089,76080
13992,37206,76320
14000,48000,69300
14025,21780,118800
14025,76500,118800
14025,262080,385560
14036,37323,76560
14040,20655,53856
14040,24453,189280
14040,36608,53856
14040,44550,53856
14040,53856,456192
14076,34595,53040
14080,20328,69696
14080,37440,76800
14110,21912,119520
14112,15400,16170
14112,15400,19305
14112,15400,169050
14124,37557,77040
14140,48480,69993
14144,14535,44880
14157,29040,77220
14160,14868,16225
14168,37674,77280
14175,15048,82080
14195,22044,120240
14212,37791,77520
14212,77520,120384
14235,54604,462528
14240,20559,70488
14256,37908,77760
14256,156492,170775
14256,192192,470340
14280,22176,120960
14280,48960,70686
14300,38025,78000
14344,38142,78240
14355,141752,236640
14365,22308,121680
14365,121680,466752
14388,38259,78480
14399,78540,121968
14400,15120,16500
14400,20790,71280
14420,49440,71379
14430,55352,468864
14432,38376,78720
14450,22440,122400
14476,38493,78960
14500,29568,83475
14520,38610,79200
14535,22572,123120
14553,308560,458304
14560,21021,72072
14560,49920,72072
14564,38727,79440
14586,29920,79560
14586,79560,123552
14608,38844,79680
14620,22704,123840
14625,17680,56100
14625,56100,475200
14640,15372,16775
14652,38961,79920
14672,549054,960960
14696,39078,80160
14700,50400,72765
14700,51471,71280
14705,22836,124560
14715,148148,267120
14720,21252,72864
14740,39195,80400
14773,80580,125136
14784,32175,92340
14784,36180,487760
14784,39312,80640
14784,162288,177100
14790,22968,125280
14820,30800,192375
14820,45760,47025
14820,47025,56848
14820,56848,481536
14828,39429,80880
14840,50880,73458
14850,146640,244800
14872,39546,81120
14875,23100,126000
14880,15624,17050
14880,21483,73656
14904,36630,56160
14916,39663,81360
14960,23232,126720
14960,39780,81600
14960,81600,126720
14960,279552,411264
14976,15390,47520
14980,51360,74151
15004,39897,81840
15015,30800,81900
15015,57596,487872
15015,81900,86944
15040,21714,74448
15045,23364,127440
15048,40014,82080
15092,40131,82320
15120,15876,17325
15120,16500,17325
15120,16500,181125
15120,26334,203840
15120,27456,70642
15120,51840,74844
15130,23496,128160
15136,40248,82560
15141,110880,259700
15147,82620,128304
15158,17640,34944
15180,40365,82800
15200,21945,75240
15210,58344,494208
15215,23628,128880
15224,40482,83040
15225,17792,308880
15260,52320,75537
15268,40599,83280
15300,23760,129600
15312,40716,83520
15312,168084,183425
15334,83640,129888
15345,151528,252960
15356,40833,83760
15360,16128,17600
15360,22176,76032
15385,23892,130320
15400,40950,84000
15400,52800,76230
15405,59092,500544
15444,31680,84240
15444,41067,84240
15444,208208,509535
15470,24024,131040
15470,131040,502656
15488,41184,84480
15520,22407,76824
15521,84660,131472
15532,41301,84720
15540,53280,76923
15555,24156,131760
15576,41418,84960
15600,16380,17875
15600,22950,59840
15600,47502,59840
15600,49500,59840
15600,59840,506880
15620,41535,85200
15640,24288,132480
15664,41652,85440
15680,19656,21450
15680,22638,77616
15680,53760,77616
15708,41769,85680
15708,85680,133056
15725,24420,133200
15732,38665,59280
15750,16720,91200
15752,41886,85920
15770,32640,171864
15795,41184,60588
15795,60588,513216
15796,42003,86160
15808,16245,50160
15810,24552,133920
15820,54240,78309
15840,16632,18150
15840,22869,78408
15840,30464,53298
15840,42120,86400
15840,156416,261120
15840,173880,189750
15873,32560,86580
15884,42237,86640
15895,24684,134640
15895,86700,134640
15895,297024,436968
15928,42354,86880
15939,18460,48720
15960,54720,79002
15960,189189,1061280
15972,42471,87120
15980,24816,135360
15990,61336,519552
16000,23100,79200
16016,42588,87360
16016,100035,207900
16060,42705,87600
16065,24948,136080
16080,16884,18425
16082,87720,136224
16100,55200,79695
16104,42822,87840
16104,491040,1350675
16128,17600,18480
16128,17600,193200
16148,42939,88080
16150,25080,136800
16160,23331,79992
16170,88200,93632
16185,62084,525888
16192,43056,88320
16200,28215,218400
16235,25212,137520
16236,43173,88560
16240,55680,80388
16269,88740,137808
16280,43290,88800
16302,33440,88920
16320,17136,18700
16320,23562,80784
16320,25344,138240
16324,43407,89040
16335,161304,269280
16368,43524,89280
16368,179676,196075
16380,51975,62832
16380,56160,81081
16380,62832,98549
16380,62832,532224
16405,25476,138960
16412,43641,89520
16456,43758,89760
16456,89760,139392
16473,124740,139536
16480,23793,81576
16490,25608,139680
16500,43875,90000
16520,56640,81774
16544,43992,90240
16560,17388,18975
16560,40700,62400
16575,25740,140400
16575,63580,538560
16575,140400,538560
16588,44109,90480
16632,44226,90720
16632,224224,548730
16632,352640,523776
16640,17100,52800
16640,24024,82368
16643,90780,140976
16660,25872,141120
16660,57120,82467
16676,44343,90960
16720,44460,91200
16731,34320,91260
16745,26004,141840
16764,44577,91440
16770,64328,544896
16800,17640,19250
16800,24255,83160
16800,57600,83160
16808,44694,91680
16830,26136,142560
16830,91800,142560
16830,166192,277440
16830,314496,462672
16830,314496,1287440
16852,44811,91920
16896,44928,92160
16896,185472,202400
16915,26268,143280
16929,42480,64428
16929,131040,228228
16940,45045,92400
16940,58080,83853
16960,24486,83952
16965,65076,551232
16984,45162,92640
17000,26400,144000
17017,92820,144144
17028,45279,92880
17040,17892,19525
17064,73920,114550
17072,45396,93120
17080,58560,84546
17085,26532,144720
17116,45513,93360
17120,24717,84744
17136,18700,19635
17136,18700,205275
17160,25245,65824
17160,25245,471744
17160,35200,93600
17160,45630,93600
17160,54450,65824
17160,65824,557568
17170,26664,145440
17204,45747,93840
17204,93840,145728
17220,59040,85239
17248,45864,94080
17255,26796,146160
17280,18144,19800
17280,24948,85536
17280,30096,232960
17292,45981,94320
17304,126720,296800
17325,18392,100320
17325,94500,100320
17325,100320,264404
17325,171080,285600
17336,46098,94560
17340,26928,146880
17355,66572,563904
17360,59520,85932
17380,46215,94800
17388,42735,65520
17391,94860,147312
17424,46332,95040
17424,191268,208725
17425,27060,147600
17440,25179,86328
17468,46449,95280
17472,17955,55440
17472,19604,55440
17500,60000,86625
17510,27192,148320
17512,46566,95520
17520,18396,20075
17550,21216,67320
17550,45760,67320
17550,67320,570240
17556,46683,95760
17578,21120,35496
17578,95880,148896
17589,36080,95940
17595,27324,149040
17600,25410,87120
17600,46800,96000
17640,60480,87318
17644,46917,96240
17680,27456,149760
17680,149760,574464
17688,47034,96480
17732,47151,96720
17745,68068,576576
17760,18648,20350
17760,25641,87912
17765,27588,150480
17765,96900,150480
17765,331968,488376
17776,47268,96960
17780,60960,88011
17784,36960,230850
17784,54912,56430
17820,47385,97200
17820,175968,293760
17820,240240,587925
17850,27720,151200
17856,1660560,2571233
17864,47502,97440
17908,47619,97680
17920,25872,88704
17920,61440,88704
17935,27852,151920
17940,56925,68816
17940,68816,582912
17952,47736,97920
17952,97920,152064
17952,197064,215050
17996,47853,98160
18000,18900,20625
18018,36960,98280
18020,27984,152640
18040,47970,98400
18060,61920,89397
18080,26103,89496
18084,48087,98640
18105,28116,153360
